a,b,c
45.36093268,20.81217336,20.81217336
24.82127487,18.28251682,18.28251682
36.98083321,27.53897349,27.53897349
18.26627476,5.76035821,5.76035821
49.72627844,31.28316835,31.28316835
49.07135651,30.71247607,30.71247607
29.02085216,23.30546862,23.30546862
9.577290045,6.588625336,6.588625336
19.08406336,14.0760907,14.0760907
11.4113027,7.287974948,7.287974948
35.16937498,14.226563,14.226563
38.12810886,23.89953913,23.89953913
19.9712036,16.70468552,16.70468552
18.87173715,13.09743292,13.09743292
25.49968302,17.64219891,17.64219891
38.61691677,28.50272048,28.50272048
43.68614744,30.26277364,30.26277364
33.97457356,26.23324213,26.23324213
21.41297356,16.58983261,16.58983261
26.47882794,19.10070358,19.10070358
55.36149481,32.84464858,32.84464858
14.12672107,10.08467493,10.08467493
31.57524342,21.48895003,21.48895003
45.90270716,26.9234659,26.9234659
66.53366887,33.6886901,33.6886901
25.02475252,22.42794028,22.42794028
29.80492446,23.64879293,23.64879293
29.20125801,22.34538125,22.34538125
19.8549105,13.63011676,13.63011676
32.05802418,27.05528695,27.05528695
20.69463902,11.99205703,11.99205703
38.70591823,30.8293959,30.8293959
39.02764852,29.53499201,29.53499201
10.24083146,3.58374841,3.58374841
5.920832418,3.274716546,3.274716546
31.8779877,22.86691313,22.86691313
5.920832418,3.274716546,3.274716546
39.34920695,33.97931323,33.97931323
10.38176304,8.881811665,8.881811665
24.75068428,14.70513838,14.70513838
33.16376343,18.06828925,18.06828925
30.71402913,21.35090809,21.35090809
20.91392338,14.90822296,14.90822296
22.74294315,16.09745284,16.09745284
34.20182356,24.14460856,24.14460856
26.13501939,17.16438505,17.16438505
60.22616166,34.81576183,34.81576183
46.51818066,20.97138589,20.97138589
27.06715037,17.12374837,17.12374837
14.59417975,11.28672536,11.28672536
127.3485053,33.55452827,33.55452827
29.40158729,22.40816296,22.40816296
56.86155779,40.27158773,40.27158773
15.49512013,15.13873305,15.13873305
30.82053117,28.19369138,28.19369138
9.956416979,9.069546618,9.069546618
28.47599979,20.44250376,20.44250376
21.20195279,19.78153971,19.78153971
25.92843886,23.47622198,23.47622198
14.30116521,8.077794949,8.077794949
38.95724787,30.89544781,30.89544781
23.7022116,19.3862356,19.3862356
19.54364888,7.088089383,7.088089383
12.27138311,4.405549703,4.405549703
35.12246389,16.69363825,16.69363825
29.87041508,19.15427597,19.15427597
18.80496864,16.39108069,16.39108069
26.66824066,22.79548958,22.79548958
59.7508677,37.57901183,37.57901183
38.39269401,27.2024302,27.2024302
62.3574499,24.68110997,24.68110997
47.5403142,37.50069678,37.50069678
22.92276513,15.73997699,15.73997699
13.73635068,7.18880854,7.18880854
112.3926315,70.27624085,70.27624085
12.30572913,8.708129138,8.708129138
6.290132508,4.572726489,4.572726489
7.503724032,7.443508785,7.443508785
51.43019622,22.59309589,22.59309589
41.44603271,27.84222315,27.84222315
14.1140931,8.634230274,8.634230274
46.46228565,27.1074757,27.1074757
30.333937,26.17706285,26.17706285
22.47838674,17.07259507,17.07259507
19.53678623,16.40603892,16.40603892
36.22354399,25.31305836,25.31305836
22.59423462,21.21938504,21.21938504
24.37769628,18.04362424,18.04362424
12.56760462,9.150058305,9.150058305
66.85251512,31.76672797,31.76672797
46.54822453,35.2581425,35.2581425
15.63180247,13.39809582,13.39809582
37.50870477,26.81238216,26.81238216
34.67034382,25.44564874,25.44564874
117.9308896,54.14355922,54.14355922
20.54635219,15.83976334,15.83976334
22.37108155,11.28353416,11.28353416
37.56256294,31.6321949,31.6321949
17.27609644,8.688368584,8.688368584
18.26090707,12.39613894,12.39613894
38.84142737,29.26863883,29.26863883
74.46225334,39.82617052,39.82617052
22.93615893,21.06062552,21.06062552
27.431181,22.47624999,22.47624999
55.30498254,39.57416886,39.57416886
21.37443936,14.42960437,14.42960437
25.76557897,21.12066701,21.12066701
30.5008048,19.24120868,19.24120868
52.21109065,36.49475228,36.49475228
38.06576964,27.84269237,27.84269237
24.08994551,17.05073351,17.05073351
29.81437251,24.18367496,24.18367496
46.02456413,23.72150688,23.72150688
18.27270521,8.86709099,8.86709099
10.021654,8.416332795,8.416332795
16.6026015,14.15379996,14.15379996
41.15106693,25.42819711,25.42819711
13.98088831,9.171096124,9.171096124
32.80148379,26.3564484,26.3564484
21.15037561,18.49298227,18.49298227
28.17096681,20.72913299,20.72913299
21.24314761,16.04285373,16.04285373
28.62964484,21.88688691,21.88688691
83.43141975,33.58596228,33.58596228
21.89758896,11.32007903,11.32007903
11.7337853,8.4964582,8.4964582
15.94337165,11.22212272,11.22212272
20.05584609,12.87776902,12.87776902
5.641895835,5.641895835,5.641895835
20.97772987,15.98854358,15.98854358
29.32580384,18.14988097,18.14988097
8.449774004,5.450013254,5.450013254
35.79523267,25.37060481,25.37060481
22.46853742,13.76228843,13.76228843
8.449774004,5.450013254,5.450013254
8.449774004,5.450013254,5.450013254
25.7100073,21.14348064,21.14348064
29.04977744,24.60851413,24.60851413
33.30752076,19.00988108,19.00988108
6.142200964,5.658773208,5.658773208
25.89939433,16.31008955,16.31008955
7.503724032,7.443508785,7.443508785
14.86879861,9.598501479,9.598501479
33.91108347,26.9732933,26.9732933
27.24114808,19.3249735,19.3249735
38.99941888,23.08640117,23.08640117
5.641895835,5.641895835,5.641895835
38.18691182,23.14628109,23.14628109
8.298463759,4.651989701,4.651989701
27.32237436,18.80353596,18.80353596
15.94992239,11.6379848,11.6379848
51.79966497,28.26902676,28.26902676
10.61510576,5.574987231,5.574987231
27.41135854,9.616945988,9.616945988
67.82296539,24.41183924,24.41183924
58.519098,22.77091285,22.77091285
31.10932948,18.08365801,18.08365801
31.85580175,21.82058431,21.82058431
33.76381806,18.66602503,18.66602503
18.31183664,14.54614525,14.54614525
60.82503608,35.46929604,35.46929604
32.95425321,26.87892338,26.87892338
23.15614389,19.68154961,19.68154961
34.08930301,24.69313581,24.69313581
28.36976049,18.69544308,18.69544308
11.76125205,10.53014298,10.53014298
33.19008559,21.84428676,21.84428676
15.69493297,4.605212129,4.605212129
26.60441298,19.31462363,19.31462363
13.64092258,8.270974168,8.270974168
29.62279972,17.70106057,17.70106057
18.73282608,15.92070211,15.92070211
22.13085504,19.50275716,19.50275716
12.94203786,7.406128945,7.406128945
23.00356332,18.01465597,18.01465597
31.16367157,28.53255061,28.53255061
19.66585806,10.85308395,10.85308395
46.34364845,21.34523381,21.34523381
32.90092519,22.40560902,22.40560902
45.482901,35.56189483,35.56189483
34.93388001,25.96490483,25.96490483
45.41481146,38.64591184,38.64591184
10.42648359,7.624397883,7.624397883
9.216956794,9.103131165,9.103131165
15.54751903,8.928696379,8.928696379
13.02306689,9.502371227,9.502371227
45.33023839,24.87379739,24.87379739
12.75946289,9.600026499,9.600026499
5.957798479,4.424769363,4.424769363
72.86181314,34.29403164,34.29403164
23.64762035,16.92810192,16.92810192
34.19446275,22.48144252,22.48144252
10.42648359,7.624397883,7.624397883
40.58257433,33.85032398,33.85032398
8.449774004,5.450013254,5.450013254
13.47081421,9.343115233,9.343115233
5.957798479,4.424769363,4.424769363
26.64520583,18.91556849,18.91556849
30.10871325,16.84092655,16.84092655
20.55214678,11.33241413,11.33241413
32.12867677,28.77793977,28.77793977
23.29257096,11.62804521,11.62804521
12.84410151,10.20218325,10.20218325
8.951631927,7.53284418,7.53284418
31.41244101,25.52041011,25.52041011
16.9644808,12.08142585,12.08142585
29.18559054,18.90696399,18.90696399
40.01969958,29.16662234,29.16662234
15.23745909,11.47912599,11.47912599
18.50762469,12.31323779,12.31323779
8.449774004,5.450013254,5.450013254
31.46876849,14.42919942,14.42919942
13.01225689,11.39596378,11.39596378
28.42770798,16.01485604,16.01485604
13.50933719,10.06988138,10.06988138
20.62510649,5.866708396,5.866708396
5.641895835,5.641895835,5.641895835
35.52975118,18.19623498,18.19623498
17.7665909,11.22326961,11.22326961
43.84200875,31.24343123,31.24343123
22.2841211,19.15457319,19.15457319
12.51762838,3.787708672,3.787708672
31.24478166,21.22313695,21.22313695
53.75949048,31.88775622,31.88775622
34.33366516,12.6191753,12.6191753
10.94619438,9.233087652,9.233087652
21.51618958,19.49339814,19.49339814
21.67943229,13.04396397,13.04396397
5.920832418,3.274716546,3.274716546
25.08104161,17.58832547,17.58832547
41.97414451,28.92332754,28.92332754
21.45804325,17.17508462,17.17508462
14.0414371,6.014566247,6.014566247
25.96642517,18.19924486,18.19924486
18.13075149,11.6863954,11.6863954
22.24465115,11.81605876,11.81605876
10.24083146,3.58374841,3.58374841
5.957798479,4.424769363,4.424769363
20.35258621,10.66841278,10.66841278
20.65847181,7.544657559,7.544657559
54.94367776,39.2492695,39.2492695
33.0780404,18.20188988,18.20188988
8.795219067,6.124670219,6.124670219
5.920832418,3.274716546,3.274716546
9.131582813,3.574049079,3.574049079
48.67611754,27.11965278,27.11965278
31.59413142,15.13083116,15.13083116
21.43403293,10.30706705,10.30706705
50.13872551,41.30934669,41.30934669
16.56222442,7.506183963,7.506183963
17.60150652,9.86897526,9.86897526
5.920832418,3.274716546,3.274716546
35.65432773,33.45569516,33.45569516
24.30991781,20.19630179,20.19630179
35.51965595,7.163234701,7.163234701
30.88215845,25.12001086,25.12001086
36.95496769,31.55130223,31.55130223
10.35819088,4.922414147,4.922414147
17.00789174,11.67036317,11.67036317
18.10822717,14.62769531,14.62769531
37.62499491,24.05879845,24.05879845
26.95532502,4.340980209,4.340980209
35.78773978,18.96104569,18.96104569
24.58354074,16.4641909,16.4641909
17.06069386,12.63190411,12.63190411
14.52015613,5.493643382,5.493643382
34.38723475,20.74583661,20.74583661
24.5531955,6.546303032,6.546303032
15.04980537,8.119133266,8.119133266
75.11608826,36.28586454,36.28586454
56.50980648,39.0306025,39.0306025
30.76506352,17.95290319,17.95290319
12.27278786,7.173436991,7.173436991
21.59306636,14.51442259,14.51442259
11.42719537,8.46578607,8.46578607
21.75857382,16.15557361,16.15557361
8.291598756,5.706803785,5.706803785
9.131582813,3.574049079,3.574049079
73.25470292,18.96268632,18.96268632
37.245592,12.4059371,12.4059371
14.43701252,10.55469674,10.55469674
55.36807146,32.3926456,32.3926456
23.98456825,15.67525237,15.67525237
12.51762838,3.787708672,3.787708672
64.72040186,37.88687687,37.88687687
5.708819801,3.64297611,3.64297611
5.920832418,3.274716546,3.274716546
10.24083146,3.58374841,3.58374841
10.24083146,3.58374841,3.58374841
5.920832418,3.274716546,3.274716546
5.708819801,3.64297611,3.64297611
21.2667473,5.001295645,5.001295645
61.1724739,26.22389943,26.22389943
9.050450593,5.462317983,5.462317983
21.57051217,6.577309949,6.577309949
14.69674419,5.878946727,5.878946727
11.59540251,5.826765192,5.826765192
17.37660868,5.905980022,5.905980022
6.395903681,4.534758518,4.534758518
5.708819801,3.64297611,3.64297611
16.60892958,8.414296405,8.414296405
40.76675377,19.19488936,19.19488936
18.39126724,11.03101866,11.03101866
18.55402841,8.696287959,8.696287959
16.2862976,8.037832152,8.037832152
14.30643983,8.202172188,8.202172188
27.882874,11.39271264,11.39271264
8.449774004,5.450013254,5.450013254
25.471465,10.65297174,10.65297174
32.5152496,9.841739809,9.841739809
32.644816,12.56634388,12.56634388
61.68351349,39.03235163,39.03235163
55.90541929,24.14952971,24.14952971
13.61934448,9.539827046,9.539827046
17.74588358,10.23549826,10.23549826
21.78870999,9.599516061,9.599516061
43.15229852,12.45300915,12.45300915
5.920832418,3.274716546,3.274716546
44.65274293,30.84516546,30.84516546
19.9154521,10.87664688,10.87664688
19.15394505,11.73875165,11.73875165
19.86965459,12.2384792,12.2384792
19.44178434,12.37241709,12.37241709
31.56824382,14.67570203,14.67570203
23.27304206,16.74283017,16.74283017
47.29352964,18.3428614,18.3428614
8.130098472,5.967833751,5.967833751
8.795219067,6.124670219,6.124670219
25.71848841,16.50206357,16.50206357
15.8410885,11.25829407,11.25829407
9.375406503,7.097742031,7.097742031
20.41337747,18.67346378,18.67346378
8.449774004,5.450013254,5.450013254
31.10993158,18.65517858,18.65517858
42.94626528,15.68362435,15.68362435
5.957798479,4.424769363,4.424769363
11.62590435,5.327122294,5.327122294
25.86827957,17.77814571,17.77814571
18.81948996,13.29404672,13.29404672
27.88550123,17.62423506,17.62423506
16.21310105,10.28286031,10.28286031
12.63679635,6.340034176,6.340034176
46.40675806,21.58019918,21.58019918
24.43138082,19.8849607,19.8849607
29.09932148,19.17116685,19.17116685
30.55139629,18.8249316,18.8249316
20.87124305,18.46750218,18.46750218
61.68296573,36.00611117,36.00611117
5.957798479,4.424769363,4.424769363
41.99538308,20.24092894,20.24092894
30.48910203,19.75610201,19.75610201
29.41166697,21.48138671,21.48138671
20.7741952,16.84295896,16.84295896
19.79591385,15.40544207,15.40544207
22.6464363,13.08018654,13.08018654
27.97601233,14.91047209,14.91047209
53.2992409,23.38257366,23.38257366
22.75033355,19.51217219,19.51217219
21.03988968,17.94652046,17.94652046
20.48960994,15.84573639,15.84573639
17.09337996,11.64114341,11.64114341
40.86224977,26.30420664,26.30420664
10.42648359,7.624397883,7.624397883
15.29303952,11.88530052,11.88530052
16.30541662,13.89790937,13.89790937
44.13594841,27.93091101,27.93091101
106.4976958,26.9828084,26.9828084
29.42308025,22.3722028,22.3722028
31.25149559,19.84784232,19.84784232
29.6505043,26.05786148,26.05786148
39.37322273,25.99594667,25.99594667
15.57314409,14.22090628,14.22090628
13.40338749,11.77742958,11.77742958
10.42648359,7.624397883,7.624397883
10.11394743,8.377843743,8.377843743
24.7710139,17.63062753,17.63062753
42.26400784,27.97754411,27.97754411
23.7801423,20.02265726,20.02265726
38.27522197,20.58167203,20.58167203
25.25699629,24.02689771,24.02689771
17.74289175,16.53131024,16.53131024
24.17259769,18.66093705,18.66093705
32.01747335,22.60803609,22.60803609
5.957798479,4.424769363,4.424769363
39.27808131,26.1580209,26.1580209
13.24050859,7.864747466,7.864747466
16.66495126,10.9764796,10.9764796
20.09175784,13.88688711,13.88688711
5.920832418,3.274716546,3.274716546
34.64707111,30.33927613,30.33927613
36.60354324,19.55794333,19.55794333
36.35304543,22.04666957,22.04666957
5.920832418,3.274716546,3.274716546
19.91784401,15.92658748,15.92658748
46.27453487,38.28523221,38.28523221
55.48969748,31.4191864,31.4191864
23.21446673,10.32783101,10.32783101
49.05785744,31.14234215,31.14234215
51.96869573,33.10216518,33.10216518
34.44848794,22.1981146,22.1981146
17.85518674,8.970164152,8.970164152
11.96816776,6.514727554,6.514727554
23.03671187,11.03665237,11.03665237
6.142200964,5.658773208,5.658773208
42.07094615,28.00105382,28.00105382
11.21321642,9.122490805,9.122490805
66.96365425,24.81655388,24.81655388
23.44309088,17.00178625,17.00178625
36.37344492,21.01444259,21.01444259
5.957798479,4.424769363,4.424769363
23.58978368,19.56716915,19.56716915
18.97331639,12.16118749,12.16118749
10.11394743,8.377843743,8.377843743
18.97299228,13.94330181,13.94330181
13.91908565,12.45809732,12.45809732
34.4498058,26.09919616,26.09919616
49.60518764,27.08559425,27.08559425
27.14026489,23.52510862,23.52510862
8.666189394,5.461954547,5.461954547
39.71104206,22.94177689,22.94177689
24.4391348,14.37808284,14.37808284
40.89189933,22.18892038,22.18892038
15.75949403,15.29897757,15.29897757
30.32011887,26.18302715,26.18302715
83.38284053,25.92194748,25.92194748
12.8007618,9.066344306,9.066344306
38.77017185,35.66635824,35.66635824
26.04602119,24.83358375,24.83358375
5.920832418,3.274716546,3.274716546
32.40248176,24.92675103,24.92675103
40.02164999,24.03782871,24.03782871
16.08990706,12.40542682,12.40542682
36.83142873,19.29668428,19.29668428
21.66059762,12.72201441,12.72201441
48.61598568,23.70727802,23.70727802
39.0497697,29.35870096,29.35870096
5.641895835,5.641895835,5.641895835
8.449774004,5.450013254,5.450013254
50.43281153,29.83811012,29.83811012
63.67256576,29.6942287,29.6942287
18.64054226,16.79581292,16.79581292
21.26631898,11.82977409,11.82977409
59.11227337,43.55817354,43.55817354
46.1747684,26.22214097,26.22214097
18.99512893,12.154203,12.154203
38.28607611,32.8201542,32.8201542
25.36822464,14.11233436,14.11233436
21.01763361,18.25446323,18.25446323
18.30860209,15.59100809,15.59100809
32.09262087,23.77344511,23.77344511
17.94129515,11.36273078,11.36273078
28.24101182,14.04754065,14.04754065
19.30171118,13.21473732,13.21473732
43.20044358,22.28062143,22.28062143
25.27594903,17.18580164,17.18580164
23.30132225,14.12385832,14.12385832
22.15041752,12.90454168,12.90454168
25.12486858,15.03438599,15.03438599
90.9217081,26.74740937,26.74740937
25.05122049,24.60629358,24.60629358
23.07916559,19.91840541,19.91840541
28.41173715,25.32113376,25.32113376
14.67262092,8.952303143,8.952303143
30.89992584,14.06212167,14.06212167
20.36637536,12.86469722,12.86469722
10.61510576,5.574987231,5.574987231
36.83889683,24.49997774,24.49997774
46.48416758,27.98010807,27.98010807
6.290132508,4.572726489,4.572726489
34.88752952,27.80137823,27.80137823
35.03618795,14.59705036,14.59705036
11.61688976,5.982341459,5.982341459
57.00063588,36.27529035,36.27529035
17.21074544,14.08725599,14.08725599
13.79157553,10.68125669,10.68125669
19.81302409,13.98422776,13.98422776
17.13329322,11.62757605,11.62757605
8.449774004,5.450013254,5.450013254
33.30534298,28.64272183,28.64272183
54.31369622,36.22248456,36.22248456
22.21447257,14.8487356,14.8487356
28.5554337,12.48410491,12.48410491
24.44467571,16.64983168,16.64983168
21.72928795,11.7873678,11.7873678
15.25921608,10.15460844,10.15460844
39.89607661,29.25325978,29.25325978
26.45445028,20.84386308,20.84386308
28.02081517,22.63990305,22.63990305
11.21321642,9.122490805,9.122490805
14.99402308,6.880714127,6.880714127
13.32731451,6.743776378,6.743776378
16.3452767,15.02233368,15.02233368
14.21894261,12.21581726,12.21581726
25.57424543,12.89961185,12.89961185
5.957798479,4.424769363,4.424769363
11.42719537,8.46578607,8.46578607
32.40254452,17.94388519,17.94388519
5.641895835,5.641895835,5.641895835
27.17724305,24.08297979,24.08297979
19.79832389,15.73111109,15.73111109
67.34906753,58.20764376,58.20764376
36.13161043,24.55096116,24.55096116
55.61336523,20.25758405,20.25758405
14.55154126,9.466872956,9.466872956
12.92720748,12.9272073,12.9272073
27.41223548,11.88889922,11.88889922
31.34729827,27.6585725,27.6585725
32.38771783,27.50311137,27.50311137
38.36896372,24.55006781,24.55006781
29.14909428,25.64259372,25.64259372
11.88436917,7.141450281,7.141450281
24.37836213,15.26283936,15.26283936
9.577290045,6.588625336,6.588625336
7.809871826,5.238175369,5.238175369
20.88796556,15.47346362,15.47346362
13.30107699,8.89419634,8.89419634
36.17196651,31.37333762,31.37333762
18.58432264,11.16442201,11.16442201
14.12672107,10.08467493,10.08467493
31.32318843,24.32325117,24.32325117
93.86221292,43.63879295,43.63879295
37.08071168,23.95598633,23.95598633
5.641895835,5.641895835,5.641895835
12.25717236,5.823994893,5.823994893
20.10826817,15.52859429,15.52859429
8.449774004,5.450013254,5.450013254
57.41040839,35.96350528,35.96350528
18.45934149,10.62428948,10.62428948
26.4811848,24.39743751,24.39743751
11.97357955,9.374284161,9.374284161
95.64709648,45.16681001,45.16681001
35.14398014,19.02983656,19.02983656
39.29329065,28.76344358,28.76344358
23.22440172,13.53648136,13.53648136
39.02153325,21.41974397,21.41974397
5.920832418,3.274716546,3.274716546
19.8942789,13.61662389,13.61662389
37.7173141,18.26854281,18.26854281
51.03552313,30.08081048,30.08081048
47.46190384,30.06495548,30.06495548
21.89795725,7.503881953,7.503881953
18.12208485,12.44352798,12.44352798
38.26207602,35.74294215,35.74294215
25.87105067,11.33846052,11.33846052
82.73687708,36.46300046,36.46300046
13.58628346,9.303327144,9.303327144
36.38645846,23.71202251,23.71202251
31.47981159,24.88041294,24.88041294
38.05642194,36.31831642,36.31831642
17.30978197,8.242193948,8.242193948
41.61708612,35.18590321,35.18590321
22.73838337,13.05371361,13.05371361
6.632557116,3.331345002,3.331345002
29.72586805,26.23440504,26.23440504
9.793740069,7.536722232,7.536722232
14.74764801,14.30797593,14.30797593
34.64301245,28.95742838,28.95742838
17.24022609,16.77057678,16.77057678
5.920832418,3.274716546,3.274716546
23.87498765,19.24885387,19.24885387
27.01150919,14.02141219,14.02141219
19.99922109,14.58718585,14.58718585
46.1262969,38.34670227,38.34670227
28.81659033,21.81577662,21.81577662
23.06548291,21.00150097,21.00150097
24.77857497,19.04498622,19.04498622
39.88086145,35.16619379,35.16619379
25.44416188,17.39584731,17.39584731
25.19251566,18.80408273,18.80408273
12.52560972,9.689228338,9.689228338
20.9759978,16.14469121,16.14469121
26.27078647,17.96473378,17.96473378
10.90617453,8.665645011,8.665645011
11.30604393,10.19842941,10.19842941
30.01771392,24.42179791,24.42179791
5.920832418,3.274716546,3.274716546
5.920832418,3.274716546,3.274716546
166.7486584,53.52816342,53.52816342
16.10112732,10.42585334,10.42585334
30.70144799,22.49709449,22.49709449
31.91052025,21.37576209,21.37576209
59.36965499,36.52373192,36.52373192
18.99506004,12.87641869,12.87641869
35.93764926,31.21472279,31.21472279
26.1725092,23.83856538,23.83856538
23.39326429,12.24181147,12.24181147
20.54761177,17.55146078,17.55146078
18.29299097,15.94047562,15.94047562
23.73002826,20.70534556,20.70534556
51.81574793,24.9008692,24.9008692
47.49441688,26.62102626,26.62102626
45.46913339,38.79593892,38.79593892
24.85723239,15.6784521,15.6784521
54.74005902,41.10454203,41.10454203
31.48554168,26.09851628,26.09851628
11.61688976,5.982341459,5.982341459
41.13602923,34.16350999,34.16350999
10.63046033,9.369199809,9.369199809
28.16349201,19.72618574,19.72618574
13.41785228,10.10415204,10.10415204
8.864219412,3.851987543,3.851987543
8.761781106,8.489902486,8.489902486
24.26998974,8.40450586,8.40450586
28.77612771,19.51507358,19.51507358
38.62557387,32.55298997,32.55298997
14.15063581,8.623074517,8.623074517
10.35819088,4.922414147,4.922414147
21.98756276,16.37163103,16.37163103
22.14626526,16.31286513,16.31286513
23.35084534,19.53154588,19.53154588
25.12611464,15.10443022,15.10443022
27.84382169,19.83909912,19.83909912
8.449774004,5.450013254,5.450013254
15.76191791,14.91374008,14.91374008
19.5593971,17.75353764,17.75353764
18.46489053,11.20046992,11.20046992
5.920832418,3.274716546,3.274716546
22.44278007,10.50388969,10.50388969
17.46544403,14.2592666,14.2592666
25.48056509,18.43720041,18.43720041
25.30529951,15.81569214,15.81569214
32.53091329,22.27297628,22.27297628
21.7198524,14.62901889,14.62901889
115.1658174,41.43526126,41.43526126
24.28311318,10.2622199,10.2622199
12.63107602,9.127039743,9.127039743
18.20948196,9.803721339,9.803721339
27.23207891,20.3028785,20.3028785
28.05559619,24.9301782,24.9301782
6.38441045,4.798254015,4.798254015
19.3849924,15.06832981,15.06832981
31.86422566,16.01837843,16.01837843
29.95174078,17.95922988,17.95922988
33.56041787,27.96862759,27.96862759
16.66534095,10.66617122,10.66617122
29.18293965,26.74094938,26.74094938
23.29579437,22.2120591,22.2120591
24.55063316,16.88999913,16.88999913
7.27446478,4.968634752,4.968634752
16.24681409,10.27218601,10.27218601
65.89816752,32.28357494,32.28357494
32.21011901,27.96818307,27.96818307
20.79700819,17.7493183,17.7493183
13.98963914,10.01497258,10.01497258
17.46456892,10.72225579,10.72225579
19.87647389,9.671372962,9.671372962
31.57575674,22.55450024,22.55450024
5.641895835,5.641895835,5.641895835
29.40969294,24.67295662,24.67295662
54.13763307,42.17410889,42.17410889
5.641895835,5.641895835,5.641895835
15.56588826,9.153224032,9.153224032
19.19089874,12.09205048,12.09205048
29.64919144,25.6898063,25.6898063
22.36782121,20.78197904,20.78197904
5.957798479,4.424769363,4.424769363
9.204567408,6.720698933,6.720698933
19.7394209,10.55466853,10.55466853
24.43638227,16.37433435,16.37433435
27.35568899,21.21411288,21.21411288
36.76686844,27.61898876,27.61898876
30.06684358,27.93679632,27.93679632
71.07229622,47.31645541,47.31645541
21.3750417,14.74654057,14.74654057
14.51686704,10.52562702,10.52562702
19.39342618,13.0958549,13.0958549
29.01381277,19.19939644,19.19939644
52.9965183,42.50458145,42.50458145
14.19857309,11.44288286,11.44288286
43.58500906,39.44879541,39.44879541
36.25071812,25.6276804,25.6276804
14.95609423,10.70626243,10.70626243
24.46202084,15.23671799,15.23671799
33.56337889,19.15207643,19.15207643
5.920832418,3.274716546,3.274716546
26.52617625,17.29747772,17.29747772
22.75506096,19.23340197,19.23340197
42.32887744,18.46679087,18.46679087
46.93481835,25.8539879,25.8539879
17.77198393,12.65962038,12.65962038
8.795219067,6.124670219,6.124670219
20.28461335,14.31929894,14.31929894
18.09826705,12.4517133,12.4517133
69.06364812,25.16583201,25.16583201
26.84929405,16.21660614,16.21660614
32.3870206,24.83209739,24.83209739
34.47071575,27.96895783,27.96895783
27.3101596,19.91071333,19.91071333
14.89270291,8.885909085,8.885909085
8.449774004,5.450013254,5.450013254
34.63452884,26.40766089,26.40766089
13.41032466,9.364163381,9.364163381
35.04575567,21.4088026,21.4088026
45.449301,28.60388509,28.60388509
26.47756975,19.9742312,19.9742312
51.90186965,36.79691679,36.79691679
27.34030935,19.89973195,19.89973195
125.9641934,46.81247905,46.81247905
27.03609209,19.39812047,19.39812047
16.08478505,8.204401023,8.204401023
13.69416641,11.651719,11.651719
11.43168887,7.281473715,7.281473715
50.35497851,26.44366952,26.44366952
22.71669671,21.69788426,21.69788426
57.21799625,35.44772416,35.44772416
27.2112219,19.51964937,19.51964937
10.64180173,7.546870581,7.546870581
38.72068335,32.79848668,32.79848668
21.67481323,18.84785708,18.84785708
40.23591301,29.08815127,29.08815127
32.50537052,27.16140677,27.16140677
5.920832418,3.274716546,3.274716546
21.7116666,21.16301986,21.16301986
9.131582813,3.574049079,3.574049079
30.3494208,21.03590302,21.03590302
11.26791032,5.579315543,5.579315543
26.86061496,17.70260317,17.70260317
11.83496247,7.889546832,7.889546832
20.99865969,18.5596682,18.5596682
15.23382062,9.711317881,9.711317881
21.63869161,13.70375505,13.70375505
5.641895835,5.641895835,5.641895835
16.08341673,9.228948409,9.228948409
23.38116244,16.23788972,16.23788972
24.14472061,15.33650863,15.33650863
48.98728368,25.23062079,25.23062079
25.63090127,16.53023535,16.53023535
33.44482525,16.77139381,16.77139381
22.43784432,15.45957619,15.45957619
44.60069697,29.64474923,29.64474923
17.74440871,14.77689225,14.77689225
9.131582813,3.574049079,3.574049079
57.98238744,39.70541051,39.70541051
20.5394063,18.69110041,18.69110041
32.15468964,19.84026336,19.84026336
18.1770265,12.0500712,12.0500712
18.47229893,11.29352818,11.29352818
35.48457107,29.01762406,29.01762406
83.42882427,38.50795768,38.50795768
46.58896077,38.32684707,38.32684707
20.39314054,17.3096192,17.3096192
11.88436917,7.141450281,7.141450281
32.32180016,29.93185237,29.93185237
26.07031938,13.63786233,13.63786233
51.95359938,30.81057546,30.81057546
54.46458352,30.18912177,30.18912177
22.02255267,11.17151375,11.17151375
36.0285642,28.43998384,28.43998384
22.95352391,14.23046039,14.23046039
39.07244729,26.96476821,26.96476821
26.57697509,24.35343049,24.35343049
31.98891055,15.27649792,15.27649792
46.71897734,24.02452285,24.02452285
20.36905364,11.38323253,11.38323253
11.4113027,7.287974948,7.287974948
37.91491163,23.59885886,23.59885886
18.25644797,10.58530146,10.58530146
21.85396181,18.77044514,18.77044514
5.920832418,3.274716546,3.274716546
7.27446478,4.968634752,4.968634752
11.65004759,7.80600369,7.80600369
21.94166176,19.37439931,19.37439931
19.77806559,13.05462902,13.05462902
24.61263422,15.2611748,15.2611748
15.4178427,5.331314487,5.331314487
18.97892611,11.04774891,11.04774891
34.452805,15.85576539,15.85576539
5.920832418,3.274716546,3.274716546
43.67625543,29.80175036,29.80175036
32.1502252,25.22588912,25.22588912
30.56809714,22.05812502,22.05812502
22.04618905,15.5202752,15.5202752
40.42286312,32.81533647,32.81533647
31.12269212,19.27342387,19.27342387
45.313822,25.43918443,25.43918443
11.43168887,7.281473715,7.281473715
20.26044301,18.74380891,18.74380891
17.22655157,14.26566188,14.26566188
